"CustomerID","Age","Gender","Income","CampaignChannel","CampaignType","AdSpend","ClickThroughRate","ConversionRate","WebsiteVisits","PagesPerVisit","TimeOnSite","SocialShares","EmailOpens","EmailClicks","PreviousPurchases","LoyaltyPoints","Conversion"
8129,40,"Male",35198,"Social Media","Consideration",5335.54940476572,0.291434827131434,0.13762690038335,33,7.43082876202478,14.2918714175159,21,19,7,9,1084,1
8130,41,"Female",93158,"Referral","Conversion",6150.42945324038,0.0490760104595607,0.195210863750716,13,5.08277255516374,3.66828562724609,27,19,6,5,2530,1
8131,54,"Female",126384,"Social Media","Conversion",5210.55166576794,0.267552279239905,0.081464643114,35,9.39078434401826,12.587655232226,53,4,6,0,3755,1
8132,52,"Male",87938,"PPC","Conversion",8816.53651034027,0.214141171867188,0.0536634897225007,5,3.15692498619673,12.372874961423,18,10,2,2,458,1
8133,61,"Female",70799,"Email","Conversion",2431.61452399238,0.0311952562860949,0.17513459251616,44,6.15190087230926,2.54745554788156,13,11,5,6,40,1
8134,57,"Male",121860,"Email","Awareness",2713.53648695104,0.150274980380984,0.0479262723131477,8,1.6220441169683,10.8057712905005,47,19,5,8,2601,1
8135,39,"Female",114003,"Referral","Retention",1366.81846985807,0.160504012411994,0.142507572069474,47,5.32384517969267,12.449650635076,6,10,4,0,819,1
8136,44,"Female",54961,"PPC","Conversion",8212.72083979478,0.280320493110593,0.0165073233676143,0,9.75442916763559,13.3221667457764,78,5,1,3,3124,1
8137,52,"Male",63007,"SEO","Consideration",4176.59517656734,0.132120331992379,0.0136062978686017,8,1.79318372148371,14.3327042606339,31,7,9,6,3120,1
8138,18,"Female",85470,"PPC","Awareness",3544.15001472431,0.13956144848464,0.0957976756493913,23,5.56050726701263,13.9865002346123,21,12,6,9,189,1
8139,52,"Female",72256,"PPC","Awareness",9815.35229916285,0.0426202888880497,0.134742624234482,38,6.42075680338124,5.01148733404228,45,14,4,8,2995,1
8140,54,"Female",40739,"SEO","Awareness",9275.35332775388,0.195360043396922,0.037062546252166,17,9.38571271383463,4.38101122610466,84,1,1,7,2856,1
8141,64,"Female",104054,"SEO","Consideration",9722.67805303514,0.071160123007838,0.155137666070292,47,3.67672781673656,6.26419103626286,82,5,3,1,2962,1
8142,31,"Female",78186,"PPC","Retention",1508.76006791106,0.032484644884875,0.0344599316582746,38,5.52646572531871,7.24259088845731,12,19,0,1,1913,0
8143,20,"Male",46547,"Social Media","Consideration",8923.39295016685,0.29910651002053,0.111404483495618,17,9.88476267000576,3.89133274538383,21,1,7,8,1910,1
8144,18,"Female",114472,"Social Media","Consideration",3354.22503393577,0.0881925921092135,0.0685768465326453,40,7.92117101214646,1.74820634235192,9,14,4,1,318,0
8145,22,"Female",105823,"PPC","Consideration",225.302025097439,0.0509054178873531,0.152928122588809,27,8.29373120000254,10.0205031318575,43,0,7,9,4579,1
8146,43,"Female",138301,"Social Media","Conversion",3973.85352623238,0.212852208633181,0.162782183177138,1,8.02460147943169,3.02649137068493,23,10,0,6,4662,1
8147,31,"Male",126887,"SEO","Conversion",5141.04389606679,0.248287825217352,0.0225573355168695,36,5.63703421218895,13.7660453898714,58,7,7,9,3096,1
8148,56,"Male",71431,"SEO","Consideration",1171.38219331731,0.0285824730066405,0.0465948681684183,40,4.90918660724993,4.67142964506642,61,8,4,8,2876,1
8149,44,"Male",45476,"Social Media","Consideration",5423.00840705514,0.0405640591662382,0.179602380818185,35,3.29331859776237,3.36645049309306,71,14,6,7,252,1
8150,26,"Male",98411,"SEO","Conversion",8212.68948334964,0.0361504088387933,0.0889664389541647,47,5.19370156556677,3.31529320998508,71,4,2,4,4,1
8151,32,"Male",30686,"Email","Conversion",3838.74441330802,0.0236181979635282,0.100579814420879,23,1.18452129110246,4.69729316053494,54,8,2,1,3395,0
8152,32,"Female",37536,"SEO","Retention",3591.18358468959,0.201242378803942,0.0419245299158876,34,1.87399890586256,9.37640394526057,48,3,8,5,2692,1
8153,43,"Male",54062,"PPC","Consideration",3454.22316028371,0.180610825024416,0.199030011335189,5,3.58531842437244,14.6855963424516,49,9,6,6,3824,1
8154,59,"Male",68216,"Referral","Awareness",9238.63501424855,0.202213930402381,0.185379059739472,16,4.00266617751468,7.55089389505247,18,3,5,9,399,1
8155,30,"Female",45041,"Social Media","Retention",582.705178022971,0.156643477349513,0.0103846874866263,29,7.36765604328313,9.19533076935719,81,4,3,6,858,1
8156,68,"Male",51653,"Social Media","Awareness",4506.25380573026,0.247077228767619,0.114639589704998,7,2.54442175423467,12.7176911164763,57,18,4,4,2699,1
8157,49,"Male",41673,"SEO","Retention",2719.5345960822,0.168533807724587,0.175730802884599,41,8.16195543864698,5.34354294739138,96,12,7,9,4216,1
8158,56,"Male",30367,"SEO","Consideration",8948.68955133619,0.276436611091891,0.0918013851844524,9,8.20721404536011,3.10821175156725,47,10,0,8,2497,1
8159,66,"Male",39629,"Referral","Awareness",1050.91740947966,0.150838074426158,0.0929947091295701,15,6.28333680126364,6.78759129812644,92,11,1,5,2503,1
8160,69,"Female",140756,"Referral","Conversion",4173.28339013607,0.239291011751364,0.082075959777995,37,5.42346867072071,5.12104374658234,95,13,2,9,2986,1
8161,49,"Male",131641,"PPC","Retention",4127.47990510775,0.128134502568254,0.0154773836795115,25,5.20658988951308,13.0588807678476,71,12,4,8,225,1
8162,21,"Female",108636,"Email","Awareness",8895.10473371552,0.136214929485168,0.160153833812204,30,4.78485230594992,14.6801277708446,95,3,7,7,3180,1
8163,47,"Female",92190,"PPC","Retention",2233.3851059056,0.256207693118996,0.096789188644308,7,1.79717442252158,10.4805934669956,11,12,4,9,3224,1
8164,54,"Female",45063,"Social Media","Consideration",6484.46456198595,0.0412213522537224,0.110902471296708,34,6.89899192313427,9.97953101793583,85,4,4,8,4269,1
8165,40,"Female",39322,"SEO","Awareness",1430.62065618911,0.17382614894513,0.0585801721932613,33,6.19567002003542,10.8562069738748,19,8,5,0,1775,1
8166,56,"Female",104546,"PPC","Awareness",9544.35956939737,0.220637575655848,0.158982513492696,9,1.14190754184063,7.2811546942415,44,0,8,1,4941,1
8167,62,"Female",135637,"SEO","Awareness",5970.84809679563,0.227621978470946,0.160812223873845,39,2.8242618893028,9.61752048074729,25,11,8,7,927,1
8168,32,"Male",32693,"SEO","Retention",6299.94163017464,0.181533122879293,0.115054955201834,43,4.92691861905018,1.53328451312393,80,16,8,5,412,1
8169,60,"Male",29241,"PPC","Conversion",4394.35667643867,0.139938700406259,0.181879305902031,11,9.11176976749396,7.65500880340427,97,0,4,0,3631,1
8170,46,"Female",49778,"PPC","Conversion",3488.59885539659,0.0856269087213597,0.032018003838062,40,9.91250893801831,5.3193159952878,30,18,5,9,3666,1
8171,53,"Male",122379,"Referral","Conversion",2205.49665199928,0.273733608252695,0.159459066282284,26,7.76193674355212,1.27111498912944,81,4,6,0,3396,1
8172,30,"Male",32651,"Email","Consideration",6079.47876293936,0.117238504781184,0.116130987040926,18,7.74407588936261,8.39925646347118,58,11,2,0,3426,1
8173,49,"Female",45966,"Referral","Awareness",9550.16127894756,0.24170770567467,0.0538925017369254,25,4.73747150858653,5.72371891712409,2,11,0,2,3060,1
8174,24,"Female",29275,"Email","Conversion",3661.93044551479,0.0191830277591645,0.03513771870386,14,6.13855215073437,9.06390089480425,17,10,1,8,3550,1
8175,68,"Male",65606,"PPC","Conversion",8843.25319775434,0.0773290722591166,0.0671913376613393,30,3.09535398811001,7.94111099003597,83,15,3,5,3789,1
8176,39,"Female",21658,"Email","Awareness",1572.88549718777,0.110219589936396,0.172700024439276,45,7.64336790816678,4.50518501777994,20,16,8,1,2545,1
8177,45,"Male",114499,"Social Media","Consideration",9367.64760672983,0.204756478359959,0.159647676438466,36,1.53806187724751,8.3297600967084,56,2,0,7,3047,1
8178,19,"Female",92468,"Referral","Retention",3569.81421059096,0.102605934076948,0.132575160905428,17,4.75521643772877,5.99222461845977,98,10,5,9,1407,1
8179,59,"Male",34248,"Referral","Retention",3859.29939477412,0.0219955022375991,0.0271621314788987,28,8.48225391917896,13.8561831006058,41,16,3,2,409,1
8180,62,"Male",44437,"Referral","Retention",4682.13834463985,0.0604215796556647,0.191417821551228,43,9.81873634576126,5.94668288569411,61,0,5,0,3031,1
8181,23,"Female",59727,"SEO","Awareness",7210.61827248174,0.0851579521871045,0.0680336251513274,26,7.26902751802708,1.08217372223963,29,14,1,9,126,1
8182,45,"Female",38201,"SEO","Consideration",7224.56899352145,0.0610537691813875,0.125329996835561,37,2.77539076443414,11.5718049162351,60,8,1,5,315,1
8183,45,"Female",61150,"PPC","Awareness",4847.92698872469,0.0690801224409287,0.162589355453032,19,6.13966187016753,14.4734091438763,35,17,6,3,1148,1
8184,61,"Female",135148,"PPC","Retention",5279.21370320797,0.232997512795273,0.035242608547164,20,6.04461631492367,2.95606539145217,54,0,4,5,2248,1
8185,61,"Male",109891,"SEO","Conversion",397.103828963998,0.129489756745633,0.133917381028616,28,9.69188463007951,14.6053588748234,3,5,5,7,3438,1
8186,37,"Female",34999,"Referral","Conversion",3112.53734542742,0.127501980953698,0.0161362393738004,42,8.56168039043564,9.44931092928061,14,1,3,3,4419,1
8187,47,"Male",140703,"SEO","Conversion",3525.56903488303,0.290315837631251,0.0293399691858248,14,1.44110322515126,12.787094410916,70,4,0,3,855,0
8188,28,"Male",26376,"Email","Retention",5631.39996038502,0.139543533003818,0.147397290541157,21,2.98083875022643,7.35698236845525,95,2,7,5,1886,1
8189,45,"Male",71673,"Referral","Consideration",5627.16769697591,0.279020858434395,0.0394656095588309,22,8.57731527852233,9.52656293076671,96,4,0,1,4203,1
8190,42,"Female",23476,"SEO","Retention",7128.00799750594,0.0967282984828373,0.0942662774280219,3,9.75224822483018,12.6953389916122,56,7,7,2,1278,1
8191,56,"Female",137393,"PPC","Awareness",7198.570232559,0.12618161537221,0.0571831846477001,23,3.6520498435025,14.750600647647,62,5,0,1,3056,1
8192,50,"Female",89902,"SEO","Consideration",2428.58616969962,0.124922173259564,0.090033606647289,13,7.21655935300594,3.17956061121153,76,10,9,8,1032,1
8193,18,"Female",134510,"Social Media","Conversion",7724.85279593776,0.168362861371247,0.0246718456553795,36,3.77021661039819,13.5318259971369,63,10,9,3,1552,1
8194,44,"Male",111269,"SEO","Consideration",294.075323658192,0.179431714347646,0.153431103367788,20,1.36987123755437,10.1754425406205,16,10,3,2,1529,1
8195,69,"Female",97994,"Referral","Consideration",7190.00265760653,0.081956258422258,0.0250178237048817,42,8.46532375455113,14.2294865330403,52,7,5,1,50,1
8196,30,"Female",82878,"SEO","Retention",1110.40492484229,0.240139432620964,0.169203754498489,38,7.64964626507267,5.11254869303021,39,5,0,0,844,0
8197,58,"Male",118331,"PPC","Consideration",7323.51726337007,0.15399252685627,0.135895684192217,12,1.47972926982594,4.0176121377333,69,15,8,1,523,1
8198,20,"Female",40615,"Email","Retention",5318.4690966272,0.0120426305204542,0.0891512593762138,18,2.30915942844657,5.80009019050532,49,19,6,3,882,1
8199,56,"Male",NA,"Social Media","Awareness",4428.81955676261,0.181488783661837,0.174632443259393,25,9.99579538901467,13.3252399288667,67,19,0,3,2141,1
8200,23,"Female",59316,"Referral","Consideration",6937.59725863815,0.24143723804345,0.0453649429485024,35,6.85685163099676,7.16467414358515,14,2,9,6,3012,1
8201,25,"Female",88560,"PPC","Consideration",460.071254097604,0.0826353539664827,0.0602672032088168,43,8.20387726733701,14.2963973531702,71,7,1,2,1764,1
8202,44,"Female",49559,"Social Media","Consideration",2312.35622418823,0.0209825927149585,0.0360534957152493,45,4.4976272640662,4.01393137145935,33,12,4,6,2956,1
8203,26,"Male",82968,"SEO","Conversion",6202.75741042977,0.24408181013871,0.0824980517251066,32,5.66422005475361,3.69786158374831,29,9,2,3,1014,1
8204,54,"Male",86800,"Social Media","Retention",8487.4325256451,0.293120247631772,0.197479305099477,39,6.5789347998191,10.3368823622905,86,7,0,8,780,1
8205,50,"Male",29047,"Email","Retention",3872.96560575666,0.0322034482528217,0.040595201782132,15,8.25418526526731,4.72911865963081,72,9,4,6,155,0
8206,68,"Male",64985,"Social Media","Conversion",2661.73857907222,0.282030674124459,0.167885532314502,18,4.05015765974903,2.37274518160995,23,12,7,1,4216,1
8207,59,"Male",92123,"Social Media","Retention",5235.49071431104,0.114189579473058,0.133857213617884,36,7.05036514074708,5.95110578820858,7,2,0,8,4398,1
8208,61,"Female",26577,"SEO","Awareness",6260.92099862973,0.283017486490545,0.0130046848162533,13,7.98092031563091,4.35940368163058,56,3,5,8,446,1
8209,41,"Female",103171,"SEO","Conversion",4259.02001091689,0.19816340396071,0.189529136658163,43,8.24619308438231,6.48822993582349,69,15,0,1,3419,1
8210,32,"Female",131100,"Referral","Retention",8779.43575833157,0.26817085061004,0.194507340392747,43,5.49317037301445,3.20440944067415,24,2,7,7,1404,1
8211,49,"Female",NA,"SEO","Awareness",5282.04321771413,0.23789157726491,0.185731133353693,29,5.26027432966884,14.3762520576602,76,8,4,6,3153,1
8212,49,"Male",54094,"Social Media","Retention",454.653516948792,0.0181193454179818,0.105330534964336,30,1.94079547675899,12.1239098110877,33,18,2,0,2301,0
8213,41,"Female",75329,"Email","Conversion",2308.23415159128,0.0289783256742656,0.051871284670417,19,5.47952554734108,12.6930683312695,24,11,7,0,1720,1
8214,58,"Male",29217,"SEO","Retention",4561.40560608636,0.162465935484378,0.0843402887193915,43,7.31740089691481,4.81797372122143,17,5,9,7,2906,1
8215,69,"Female",135049,"Referral","Awareness",7007.48263826764,0.0475895157550247,0.126696393819084,42,9.28529188428778,12.923001137841,72,3,7,9,2689,1
8216,66,"Female",103138,"Referral","Awareness",2275.54721354663,0.143699929355574,0.0819789123743155,46,2.12679626677819,9.066366917166,96,13,2,4,4126,1
8217,66,"Female",86141,"Social Media","Awareness",9764.94865320247,0.286842786583696,0.14455261366524,6,9.719967714692,1.32260438408329,69,0,6,8,3798,1
8218,69,"Male",42343,"SEO","Retention",3253.72675606203,0.0954796133908004,0.161159354077539,41,3.10665147509681,2.72229085555924,13,7,0,2,2072,1
8219,29,"Female",148307,"SEO","Conversion",5371.55404791983,0.151784687006565,0.049784650743131,36,2.58279331750212,6.96645748674462,5,18,2,2,3106,1
8220,56,"Female",70822,"Referral","Retention",287.767208837308,0.12143529271974,0.0869389625737321,46,2.03065911010898,6.2098821142868,81,15,6,7,1749,1
8221,19,"Male",33003,"SEO","Consideration",8860.41814216496,0.192649819631992,0.191971431444951,1,9.91122796067731,12.0315387320114,89,7,2,4,3873,1
8222,20,"Female",128793,"Social Media","Conversion",7909.46306989932,0.0662150298889521,0.0574632922399012,21,6.04916661401877,13.1682064584958,35,4,6,0,2220,1
8223,66,"Female",79538,"Email","Consideration",2035.03424252637,0.0853823941389421,0.0758250228329415,12,3.43539980500175,13.0414918669878,35,7,2,8,534,1
8224,54,"Female",52089,"Social Media","Retention",9339.04324327444,0.259042676895563,0.0167754957318747,45,3.85780769678722,5.94169220393136,74,16,2,1,3945,1
8225,66,"Male",73595,"SEO","Conversion",3226.81366159431,0.245287504919498,0.0731495478096842,37,9.55244059281564,9.71873102010739,17,5,1,6,2138,1
8226,34,"Male",103197,"Social Media","Consideration",6952.64425496316,0.238865009772486,0.0804769656397795,30,9.09971617973899,7.70782305684195,14,2,4,7,3657,1
8227,66,"Male",102318,"PPC","Retention",8207.86554836434,0.23356668670219,0.0289687563290962,0,4.14985223766748,13.3893291280949,93,19,0,3,783,1
8228,19,"Male",50029,"PPC","Conversion",7435.05316624809,0.143236873103858,0.0102740274971419,46,1.57226908733659,13.3900927657399,88,10,3,2,3651,1
8229,19,"Male",99023,"SEO","Awareness",9184.06956189543,0.22137832403434,0.119327042030055,42,8.50170166382689,1.28114761370574,15,12,3,0,625,1
8230,45,"Male",71324,"SEO","Awareness",8656.32012737301,0.122289397182914,0.0672900542524566,12,9.22979912212122,8.79603216691744,75,18,9,9,397,1
8231,40,"Female",71962,"Email","Awareness",9946.65398950694,0.0392057782549492,0.0133865290794175,16,8.53779986758288,7.80026130864588,13,19,2,6,3919,1
8232,54,"Female",133037,"Social Media","Consideration",1907.85298450384,0.124078646078179,0.173389417753764,3,9.21681350405978,11.6706862280086,46,2,4,6,3182,1
8233,49,"Male",59042,"Email","Consideration",3117.14183214433,0.0560122828260999,0.121037838642662,42,6.18311827884427,3.33921688091044,53,18,3,8,3922,1
8234,50,"Male",107601,"SEO","Retention",6398.63608757314,0.123346987383428,0.0425219865934459,30,8.55692970483238,10.5774753478408,57,19,7,5,4473,1
8235,18,"Female",96380,"SEO","Awareness",7357.16714032668,0.0962533124552371,0.174396858358786,32,9.49520710133713,11.209840665497,76,6,7,3,2690,1
8236,36,"Male",104859,"Referral","Consideration",5392.59004010152,0.183756593449698,0.0581813343898663,13,9.00912912111674,0.887817225265464,29,10,9,0,2345,1
8237,19,"Female",110933,"Email","Awareness",831.890812377488,0.114846720494543,0.0532146889918886,20,6.28458537169023,6.7533903942148,99,8,0,5,1206,1
8238,61,"Female",65957,"SEO","Retention",8431.79274532378,0.214621002379962,0.179980470829481,21,7.71877917995063,14.6947249774867,45,14,7,1,4289,1
8239,43,"Female",102864,"PPC","Conversion",9612.65612461059,0.158522537503818,0.0440969970973,4,7.49172658365529,4.8587654411246,15,11,8,9,1747,1
8240,49,"Female",146358,"Referral","Consideration",4114.61675388131,0.276652760769466,0.177007300702124,36,8.22668171464896,13.325716849423,0,11,3,8,2612,1
8241,23,"Female",63739,"Social Media","Consideration",2325.64356881858,0.0363973762516122,0.162564927237082,31,3.05964768122275,9.00990519761221,40,5,7,6,4505,1
8242,49,"Female",58733,"Referral","Conversion",291.206174124667,0.209435664705986,0.0688577327575543,2,1.0196029710152,4.79989219379172,92,16,8,0,4114,1
8243,21,"Male",65389,"Social Media","Consideration",2449.26045732649,0.204995094495311,0.0165354454190958,40,5.58909635810726,12.6218127280007,26,17,1,3,4468,1
8244,28,"Female",49715,"PPC","Retention",7029.19587090038,0.285681698749683,0.0256888896747502,12,7.88995770821497,14.8645947712011,76,8,8,4,3953,1
8245,34,"Female",59116,"Social Media","Consideration",9124.73493796003,0.117750041442659,0.0308103708762197,10,2.12610180043797,11.2590844635018,61,10,5,2,110,1
8246,55,"Male",76922,"Email","Consideration",1025.77935767448,0.0985770112165271,0.179251778680491,49,5.79508511560564,1.38876186551871,80,18,8,8,865,1
